source_path,source,original_split,split,raw_label,label,label_index,sha256,width,height,channels,image_format,status,reason,canonical_path
K:\人脸数据集\2013\train\angry\Training_60374809.jpg,2013,train,train,angry,angry,0,1891b500266c3ba5130cb56dc0cfd56ee9ed22f86170d4880e1994e2d6361464,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60376349.jpg,2013,train,train,angry,angry,0,e0e6a27ec965a3f82ffdbccde9a3dcf07040a833f1f6fc4b55ec5a88ce65f93e,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60378143.jpg,2013,train,train,angry,angry,0,e8059fbfe1cfdf624fc0ee1f2cb11bb60a7cccdbc6048134f35a073a9f33ddc0,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60381974.jpg,2013,train,train,angry,angry,0,a0b692d437badcbd05fb977d3d2a63f0bf56a55d27b432e36bf05ab4b9b3aec6,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60412371.jpg,2013,train,train,angry,angry,0,fbd264842f18a08455c0d9daafbc5d93ba43afdd3f6ecee53e6a7d68fa5f7fa9,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60418832.jpg,2013,train,train,angry,angry,0,707782ab74ae7a5a4f4d6deed422267a4558109eb58d58a6c4d2a3d8bbdeae30,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60456448.jpg,2013,train,train,angry,angry,0,309d8e9d79fb71b060f8b381c9fc7bcb06e715498fe7aed0dab7c1a40ee97abd,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60509829.jpg,2013,train,train,angry,angry,0,84c7468a7524651339df6263d95e551e71190341b6a4a2bd2a9c85aeace054fb,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60514278.jpg,2013,train,train,angry,angry,0,2648003f1701a2027901e00df30609ec2a5bfc7052828434a8c835d10ab68e62,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60522830.jpg,2013,train,train,angry,angry,0,9392c560c926119da71b6620f73e5af4f574435be1ec6199b27cd31b2e9caf6f,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60604607.jpg,2013,train,validation,angry,angry,0,97eee59f00f58820837da76827d80244e6fa88b007745c8dc11ca774dfc2c6c5,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60607708.jpg,2013,train,train,angry,angry,0,2728e9659b7070f04d32c87a886c6189394c082cf38a7a246b744cb972db7897,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60686335.jpg,2013,train,train,angry,angry,0,99d6cbed6449292949cc29b3f923565c8b975e7a179c4d10b7062de6083525da,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60719881.jpg,2013,train,train,angry,angry,0,1c66b9ac31d116c4460161da241d32b1174a38d4fde379d319f4d751ff7f493e,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60732055.jpg,2013,train,validation,angry,angry,0,728bb73ed2de64f9aca4ffdcc95ef6bf2b9a0623d73b815f4d79ce3f30fa32d7,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60737649.jpg,2013,train,train,angry,angry,0,7d1ca8b88e8d45b8b4691ef69dbe37eefd9a7907d511da4d70134c88bd16b650,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60800450.jpg,2013,train,train,angry,angry,0,084744508a005c140065b167f00b680f2bb2437daf3f9705c9de941b91036d87,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60819732.jpg,2013,train,validation,angry,angry,0,3a4c0660956e717ab83d041dc036d95994c5ec551c95e3b1ba0ba8dc87edda22,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60826173.jpg,2013,train,train,angry,angry,0,79e2b7bc0cb3d22e2717f4c89eb35f109fec62a9fc92be929101946885923878,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60850903.jpg,2013,train,validation,angry,angry,0,8d1e9c38b5bdba73128c8767395d8b915cf94e32ae0e75fc577189fab6bd8872,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60858047.jpg,2013,train,train,angry,angry,0,31cf3cd37d0f35319be2b0910179631548c367761e36b1d42f9abdc09db1f937,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60867567.jpg,2013,train,train,angry,angry,0,b0771d3a78f9d6debea6d5a285e219623b780100c7baf664cccc03b4d00f1a00,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60883121.jpg,2013,train,train,angry,angry,0,debdfccc7a04a84c72852a57c251a9463e66e5d4cce8a2b039692693274f0e0a,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60888154.jpg,2013,train,train,angry,angry,0,d068feb0026508f9b070f3c3929c659eca4287b0a28382a80f2b11530a0fe3e7,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60894434.jpg,2013,train,validation,angry,angry,0,f182c2ac29c5c2b825d50631c608750c10a74a9b9270e6395fd21f3dd9e615b5,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60894860.jpg,2013,train,train,angry,angry,0,511d6a0f830a80ea7baaa2417ce88dbe6868df22e56003cb39ba678c8f3de7ea,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60936737.jpg,2013,train,train,angry,angry,0,27f82fd96e6aaab9e8b366609adafb77d22a3d119735ba7e01c436a6f2350836,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_60986125.jpg,2013,train,train,angry,angry,0,302b3a30555e0c8bcb7999c1cae87b03a6c660371a9b08c2720745a2461382fb,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61050899.jpg,2013,train,train,angry,angry,0,7fb49c77d4e1ccfc22432cfe1f4cd9ed88a9236e20c75a16d5744a3efe3fb636,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61077408.jpg,2013,train,train,angry,angry,0,7028a4c7de166b57291d0d845bf70686594da60c765d9e3becbc9016a8fcdf17,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61095932.jpg,2013,train,train,angry,angry,0,f1550b8c065e1aac363e98155f1c3ce5d5160c136048bb995776189341ea3d47,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61120142.jpg,2013,train,train,angry,angry,0,a04d6b2db9aea393b64a177aa22ac9af148431d67b28c3ebfb61a8489dbbb7aa,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61140206.jpg,2013,train,train,angry,angry,0,b2707cacadbba71807dc3bdd26ef92001d7b2ff943f1b3ffa766ed75544da9ac,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61150757.jpg,2013,train,train,angry,angry,0,bbe40822bc2be86abfdaa515e84d070defc7b18d15e3b98ccf11d9f0bd01bcd0,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61297207.jpg,2013,train,train,angry,angry,0,9bcd8691d071f43bca1efcea1a47f418e2aeaa92d0331dfa86207500b6e4b5ae,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_6144214.jpg,2013,train,validation,angry,angry,0,360a55ce06081a9b9c71fe94d1b1dde2f433762a121a981175484450fee3d840,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61466679.jpg,2013,train,train,angry,angry,0,7c7e714d582e026b5ad4b9ee80bc015a0b1bda665c0daa94d1579a95bd6fb9a7,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61529327.jpg,2013,train,train,angry,angry,0,fc44c7f97809c69b400c02f7e595290260fe28bc7a87be05d02b75a6398df818,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_6154191.jpg,2013,train,train,angry,angry,0,1b9a0cb441dbd32bd035350bd929d58cad6353d150af1dd03207022e77af6cd6,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61551182.jpg,2013,train,train,angry,angry,0,ece55d99bff46dcce5d18e5e3b3dbcbbbfc59771ac4a493eeb37b7440cb4f603,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61596872.jpg,2013,train,train,angry,angry,0,cfd593571ea3967e44779313dfa8d988becacfe88904afe6ced99d6183dc92f4,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61652087.jpg,2013,train,train,angry,angry,0,5e35e47ded875281adc1e0c330d59ea81c3d57b5e9c2c0966a40317a87788114,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61702158.jpg,2013,train,train,angry,angry,0,e761a6c2fc5075125239949b012d4936ba13215648534d407c4331c0d6eeacfb,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61705108.jpg,2013,train,,angry,angry,0,c52a642306cdb8aea9e6b18b303ce2e235046a0c356245616c668500abb55da4,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\angry\Training_55773425.jpg
K:\人脸数据集\2013\train\angry\Training_61712996.jpg,2013,train,train,angry,angry,0,8cb64be9e5d57a524159dcf559b1be4fcd8f8534462ce4cd6c6bfb9949b9086d,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61773462.jpg,2013,train,train,angry,angry,0,7141a7488f5087d42ab7f37495a084f9e5bdf42694c6dc56aef3b0f57211a3c3,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61797791.jpg,2013,train,train,angry,angry,0,2aadb37f950262196fbc90e2aa84c2d60610e8e4ace0e103e015a1e8a3cbfad1,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61801346.jpg,2013,train,train,angry,angry,0,1b1abd9d47fed53adf343e3540bb089600d1f93248abb6129a59fa5fc371378e,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61827355.jpg,2013,train,train,angry,angry,0,2a9aaf114acfa25955a28a9c2aa2bd3b0737d1da4c36f13bdf951606216ef44d,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61842123.jpg,2013,train,train,angry,angry,0,fb4ed33cec3e8afa60172ee999ee76bd6e59f48cdfc9a4bd49eb4770aac22b4c,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61879181.jpg,2013,train,,angry,angry,0,571919b94093b00dbc5ff2e07315660c60678e9ef6311dd8471929bae9febc47,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\angry\Training_39394836.jpg
K:\人脸数据集\2013\train\angry\Training_61905254.jpg,2013,train,,angry,angry,0,09601361a315e516cf0219b430cb2d64d7007ed1f9a0b377c3907b0377002ec1,48,48,1,JPEG,excluded,same_source_exact_duplicate,K:\人脸数据集\2013\train\angry\Training_47220126.jpg
K:\人脸数据集\2013\train\angry\Training_61913048.jpg,2013,train,train,angry,angry,0,a842495ceb13e7a914cfda380ac6eb0a47fac7d0baeea8468860196765660723,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61939951.jpg,2013,train,train,angry,angry,0,d7ffdd0ea7a4ecbd17837f26e61f138f66ff2210364672bdb1a210d6994ad3ca,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_61974936.jpg,2013,train,train,angry,angry,0,f2252bdcc9d2fd73f674a547d02188b0e28bb4eeb289e3a6ec03ff0450098e8a,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62028662.jpg,2013,train,train,angry,angry,0,968a50b1f7622c614a603ee3d5c2208db4b813bf3b00647b9e5c6fb2dc20f2f6,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62131804.jpg,2013,train,train,angry,angry,0,cfc6df7609f0eb92901b2ba11878797d1428d80d14da78b563d39d0199e766a5,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62136050.jpg,2013,train,train,angry,angry,0,5a7bfe92ec5bce71689b484f5764c5101db3ad0d80c815e7d5c5b3e18dd48a0c,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_621487.jpg,2013,train,train,angry,angry,0,1546316f25cf127dff54c08934a23794c46912212f902a6d3395d12837757d16,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62169045.jpg,2013,train,train,angry,angry,0,36d77a772ca5fb1b68fce1e0b4aea1e096bb51d213fd3c07bd0128db9e42fa0d,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62232414.jpg,2013,train,train,angry,angry,0,da453d48fea78ea437154582b7c879d0b7a43ea78fea2ba1e564216108318ab9,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62281830.jpg,2013,train,train,angry,angry,0,1997c7e5eeafb236ebc1954cb999584f3c6be19844bc2c059230432cdd0a3754,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62298053.jpg,2013,train,train,angry,angry,0,91489e8f0130662745e77a894efa8fb749499b36bcd19d0056aff92ff29843e5,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62362932.jpg,2013,train,train,angry,angry,0,efb5c81681868184f0bc45995f0291fcbcfc1703c725463496192381d9ceb76f,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62364164.jpg,2013,train,train,angry,angry,0,acabb6c341b0c08b628d136a1a386fe195a06e9e7f2f2478e743aaa83b746333,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62364201.jpg,2013,train,validation,angry,angry,0,97b485102d1dd3b0e33ba67e58e1fe1eafa0dd736cda1346c4b2b63121ece191,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62364416.jpg,2013,train,train,angry,angry,0,c17f6d7100a59a7edcc176ae2f4d2830c568329cfe9ff773e8beb5f45abdd714,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_6236670.jpg,2013,train,validation,angry,angry,0,32e1c4b4460ae65e0d123d43ad51ee5588b9f029aba295bdf64c5ef70bb95a60,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62380494.jpg,2013,train,validation,angry,angry,0,e2fcfd49ca846634afc4712ab5f02cd55571ada3571087691c5c319764b43910,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62427202.jpg,2013,train,train,angry,angry,0,9503b21d6ec06437fb0d8f7e2ae97ed8bf07d27f5194da9e6335d72d9581e85f,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62528027.jpg,2013,train,train,angry,angry,0,1615e709bf7f055bbe203f4074bfaf21990954c977ca1ec20d470cecd2c978f8,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62569186.jpg,2013,train,train,angry,angry,0,4c557a3af9cb7981d81ab9a2ff9e7f7e632a863d03997310cb6e0b836fa6f77a,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62587363.jpg,2013,train,validation,angry,angry,0,c6b16869c129704443834da444fa4fd0a930c4281e56e773f462935ae31be3fc,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62621806.jpg,2013,train,train,angry,angry,0,e3d305b6da6ca0a3aefb4bc04769365c26c5f6e9ad6865ba96eb35b2db541fb6,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62633983.jpg,2013,train,train,angry,angry,0,3aa8f9ec14d82b071323cff8a3078c5348c6106946e9a85e4f80d434fd12c870,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62659134.jpg,2013,train,train,angry,angry,0,73abab8dca97efb610b4472a706e0f50ce089e4114d3d52dbfe1652145f5053a,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62670040.jpg,2013,train,train,angry,angry,0,c6291ab775fec0a6ecd35dd75a81c6f6de1d41c2d09af382bef000e5f2d4123f,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62690402.jpg,2013,train,train,angry,angry,0,87917f8a863c8fa4d6cc2443eae57b004998402861e871da9424f607f2db406b,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62704105.jpg,2013,train,train,angry,angry,0,82ce548a7a7a57affcdb13fddd5b7b59b8967f69a855f6c39010a1db919ef947,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62719002.jpg,2013,train,train,angry,angry,0,488f41fcf8192bde12111f95e3fb48ebdb5c5bb3e29937959dfe9a9ac66c03b5,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62720547.jpg,2013,train,train,angry,angry,0,19dd6a444a7c091313b6cc8df57de07d5e837869f0b848a4b74095a775e8714c,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_6272922.jpg,2013,train,train,angry,angry,0,1ddc9a2a35e6a699c909a5c65eec3807831aabbd3897ade8260af7f0de6f7031,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62777198.jpg,2013,train,train,angry,angry,0,a8742128aff647b042027ed1afd48d0cdcc1558d74ae577d37722a59dfd3bd27,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62788518.jpg,2013,train,train,angry,angry,0,6e3f55bf2f08a8120f76ac8c1dc30d9d1fffdc7eea79c630e2b75d1b04b8b4d1,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62870560.jpg,2013,train,train,angry,angry,0,957bd9b28dd0ef72ad8086b0cd1a70f198e97fe48fcf3883b8eeae0291c5235a,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62899427.jpg,2013,train,train,angry,angry,0,e96568eb32f929ce80879b84cfb7c6e45c077f331ea5ecb2eedd51137a9f4f0e,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_6294595.jpg,2013,train,train,angry,angry,0,698e884e9365925cddc58899f588ebe8ae3dc07728727c4095e245a71d9e2cdf,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62988914.jpg,2013,train,train,angry,angry,0,6f58a4a8bbdd2df84870da49ea1bb7bce90434fddd8844c933a9e1c328f381f5,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_62999357.jpg,2013,train,train,angry,angry,0,4ea54ba5fe5962a8be88e5771c34d49c9a89a204ccbc3369cde6af367c17f10c,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_63008758.jpg,2013,train,,angry,angry,0,82b1c43ebb685416de2df00072449bee2872749850e675ac88ddde3729bdc04c,48,48,1,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\2013\test\angry\PublicTest_18274972.jpg
K:\人脸数据集\2013\train\angry\Training_63051630.jpg,2013,train,validation,angry,angry,0,e39f85b68313492ada64cfe609b2b5d2882ebd944a071cab9132149f1294dc3b,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_63066656.jpg,2013,train,train,angry,angry,0,6defaa32948f2e32046c22951e2f2166eb8599ad63c57896471fdbe0cb896a82,48,48,1,JPEG,included,directory,K:\人脸数据集\2013\train\angry\Training_63066656.jpg
K:\人脸数据集\2013\train\angry\Training_63081016.jpg,2013,train,train,angry,angry,0,4c367a3d279b60115b528ea6c5ad382b0ec07b7b14f51ebd9237d8b99539fecf,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_63101660.jpg,2013,train,train,angry,angry,0,c6c78715fd988768c7c9cda62fcedc375ada4033c479d791337df6fd500bd720,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_6310681.jpg,2013,train,train,angry,angry,0,a25dd4515aa766feb20e35d2f8c5288cf2e17aaea2edaf862f03499f1c4b1bd0,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_63137016.jpg,2013,train,train,angry,angry,0,962521fb793ac5554cb6c5f11b161ea2b816d163e26bbcee489af155c50c2b48,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_63144268.jpg,2013,train,train,angry,angry,0,e633f964d320d7ab5b6678f4f88e8a0b9dc7d511ee0e8186a5811cb4988e95c5,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_63167630.jpg,2013,train,train,angry,angry,0,9c81436460d4daa501df1128256ac1a721ce330e3187e32f1a7f7210340f4414,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_63181.jpg,2013,train,train,angry,angry,0,e5ec05271210d98d8b0bdd5c3cd988d4e3870ee6620420f8f5ddcf207c751f7c,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_63183895.jpg,2013,train,train,angry,angry,0,776ca2348963498eee376aa77b1230b10730f635f0210b4bc95dfd2f4c849bc2,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_63203426.jpg,2013,train,validation,angry,angry,0,d1b047e0e88194fc63d0dcc4cbefae52287c1f979ed99cd1ee163d7fdbefd5b9,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_63221799.jpg,2013,train,train,angry,angry,0,8de17a01f4836ce78593917f470354e62ec30ecf698771944563cc69a292d295,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_63238670.jpg,2013,train,train,angry,angry,0,b31ed649eab02473084720531b85fef57f8fa0d6965c8cea357182e5cb5856d2,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_6324727.jpg,2013,train,train,angry,angry,0,a2e96c23d4e2536cfa7189295752c0335574840956f3ca6a35af1991f3a38262,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_63255355.jpg,2013,train,train,angry,angry,0,88d64827af802c638a9c5b383f7fc4af62196245db97dd9ad1c1678722b7a2b4,48,48,1,JPEG,included,directory,
K:\人脸数据集\2013\train\angry\Training_6325945.jpg,2013,train,train,angry,angry,0,c3ccc38f8b1a5680c5559f6b44f1ec4ccda27d1355c4dd5af8764ecd43db15a4,48,48,1,JPEG,included,directory,
